Leg	Site	Hole	Core	Core_type	Section_number	Section_type	Top_cm	Depth_mbsf	Section_id	Magnetic_susceptibility	Corrected_susceptibility	Run_number	Run_timestamp	Core_status	Liner_status	Requested_daq_interval	Requested_daqs_per_sample	Bkgd_susceptibility	Bkgd_elapsed_zero_time	Core_temperature	Loop_temperature	Sample_elapsed_zero_time	Actual_daq_period	Core_diameter
208	1263	C	9	H	5	S	60	241	391315	9	8.93838859624197649596001544592832214961	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	169127	4	6.6000000000000005
208	1263	C	9	H	5	S	62	241	391315	8.8	8.7354305552519799202931812055109906523	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	177247	4	6.6000000000000005
208	1263	C	9	H	5	S	65	241	391315	9.200000000000001	9.13247069280817177038024669770423961589	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	185372	4	6.6000000000000005
208	1263	C	9	H	5	S	67	241	391315	9	8.92951192323665056501497235033114030294	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	193494	4	6.6000000000000005
208	1263	C	9	H	5	S	70	241	391315	8.8	8.7265495107575062111574974681792019118	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	201626	4	6.6000000000000005
208	1263	C	9	H	5	S	72	241	391315	8.8	8.72359074118598500579222312080610259885	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	209748	4	6.6000000000000005
208	1263	C	9	H	5	S	75	241	391315	8.2	8.11951651330025573211514502415247754147	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	220932	4	6.6000000000000005
208	1263	C	9	H	5	S	77	241	391315	8.2	8.11633625494524709842407816222596227405	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	229662	4	6.6000000000000005
208	1263	C	9	H	5	S	80	241	391315	7.8	7.7131556322994761498837912468215630988	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	238393	4	6.6000000000000005
208	1263	C	9	H	5	S	82	241	391315	6.8	6.70997792397980372013726475924023518612	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	247116	4	6.6000000000000005
208	1263	C	9	H	5	S	85	241	391315	6.5	6.40680130853241823493839843209255899689	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	255836	4	6.6000000000000005
208	1263	C	9	H	5	S	87	241	391315	6.5	6.4036254216665573794379722119006506233	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	264554	4	6.6000000000000005
208	1263	C	9	H	5	S	90	241	391315	5.8	5.7004455276023110605961254034520192637	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	273283	4	6.6000000000000005
208	1263	C	9	H	5	S	92	241	391315	5.5	5.39726417637501548235739838109185227281	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	282016	4	6.6000000000000005
208	1263	C	9	H	5	S	95	241	391315	5.5	5.39408282514771990411867135873168528192	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	290749	4	6.6000000000000005
208	1263	C	9	H	5	S	97	241	391315	5	4.89090110962966201103072428289363438322	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	299483	4	6.6000000000000005
208	1263	C	9	H	5	S	100	241	391315	5	4.88771902982084180309355715357769957669	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	308218	4	6.6000000000000005
208	1263	C	9	H	5	S	102	241	391315	4.8	4.68453658572125928030716997078388086235	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	316954	4	6.6000000000000005
208	1263	C	9	H	5	S	105	241	391315	5	4.88135450591243907237000284146794605582	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	325689	4	6.6000000000000005
208	1263	C	9	H	5	S	107	241	391315	5.2	5.07817279039438117928205576562989515712	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	334423	4	6.6000000000000005
208	1263	C	9	H	5	S	110	242	391315	5.8	5.67499107487632328619410868979184425841	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	343157	4	6.6000000000000005
208	1263	C	9	H	5	S	112	242	391315	5.8	5.67180863077674076340772150699802554407	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	351893	4	6.6000000000000005
208	1263	C	9	H	5	S	115	242	391315	6	5.86817337325960088304080785119450940963	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	361872	4	6.6000000000000005
208	1263	C	9	H	5	S	117	242	391315	5.8	5.66440004954354367481949392727299221146	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	372230	4	6.6000000000000005
208	1263	C	9	H	5	S	120	242	391315	5.8	5.6607130627381550858633326776099611666	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	382351	4	6.6000000000000005
208	1263	C	9	H	5	S	122	242	391315	6.5	6.35694301763895871128499923498939913882	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	392700	4	6.6000000000000005
208	1263	C	9	H	5	S	125	242	391315	6	5.85308663562909371744151311811035095772	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	403286	4	6.6000000000000005
208	1263	C	9	H	5	S	127	242	391315	6	5.84930930471465104587877860593211077354	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	413655	4	6.6000000000000005
208	1263	C	9	H	5	S	130	242	391315	5.8	5.64562013216468856782729703540177628176	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	423782	4	6.6000000000000005
208	1263	C	9	H	5	S	132	242	391315	5.8	5.64193059532396377492659541139355788216	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	433910	4	6.6000000000000005
208	1263	C	9	H	5	S	135	242	391315	6	5.83815800018943119640372159442780849963	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	444266	4	6.6000000000000005
208	1263	C	9	H	5	S	137	242	391315	6	5.83438431218261167333318761702840739365	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	454625	4	6.6000000000000005
208	1263	C	9	H	5	S	140	242	391315	6.8	6.63061280992036603935797396049630973458	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	464978	4	6.6000000000000005
208	1263	C	9	H	5	S	142	242	391315	6	5.82683547900592336779523944831806955039	893	2003-04-05 02:56	FULL	FULL	2.5	4	0.2	549012	20.8	22	475347	4	6.6000000000000005
208	1263	C	9	H	6	S	5	242	391320	6	6	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	9979	4	6.6000000000000005
208	1263	C	9	H	6	S	7	242	391320	6	6	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	17087	4	6.6000000000000005
208	1263	C	9	H	6	S	10	242	391320	6	6	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	24213	4	6.6000000000000005
208	1263	C	9	H	6	S	12	242	391320	5.2	5.2	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	31338	4	6.6000000000000005
208	1263	C	9	H	6	S	15	242	391320	5	5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	38461	4	6.6000000000000005
208	1263	C	9	H	6	S	17	242	391320	5.2	5.2	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	45586	4	6.6000000000000005
208	1263	C	9	H	6	S	20	242	391320	4.8	4.8	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	52714	4	6.6000000000000005
208	1263	C	9	H	6	S	22	242	391320	5	5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	59844	4	6.6000000000000005
208	1263	C	9	H	6	S	25	242	391320	4.8	4.8	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	66974	4	6.6000000000000005
208	1263	C	9	H	6	S	27	242	391320	4.2	4.2	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	74102	4	6.6000000000000005
208	1263	C	9	H	6	S	30	242	391320	4.5	4.5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	81239	4	6.6000000000000005
208	1263	C	9	H	6	S	32	242	391320	4.5	4.5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	88364	4	6.6000000000000005
208	1263	C	9	H	6	S	35	242	391320	4.8	4.8	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	95489	4	6.6000000000000005
208	1263	C	9	H	6	S	37	242	391320	5.2	5.2	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	102619	4	6.6000000000000005
208	1263	C	9	H	6	S	40	242	391320	5.5	5.5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	109753	4	6.6000000000000005
208	1263	C	9	H	6	S	42	242	391320	5.8	5.8	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	116880	4	6.6000000000000005
208	1263	C	9	H	6	S	45	242	391320	5.8	5.8	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	124017	4	6.6000000000000005
208	1263	C	9	H	6	S	47	242	391320	6	6	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	131144	4	6.6000000000000005
208	1263	C	9	H	6	S	50	242	391320	5.5	5.5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	138271	4	6.6000000000000005
208	1263	C	9	H	6	S	52	242	391320	5.2	5.2	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	145413	4	6.6000000000000005
208	1263	C	9	H	6	S	55	242	391320	5.2	5.2	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	153053	4	6.6000000000000005
208	1263	C	9	H	6	S	57	242	391320	5.2	5.2	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	161168	4	6.6000000000000005
208	1263	C	9	H	6	S	60	243	391320	5.2	5.2	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	169298	4	6.6000000000000005
208	1263	C	9	H	6	S	62	243	391320	5	5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	177419	4	6.6000000000000005
208	1263	C	9	H	6	S	65	243	391320	5	5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	185541	4	6.6000000000000005
208	1263	C	9	H	6	S	67	243	391320	4.2	4.2	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	193660	4	6.6000000000000005
208	1263	C	9	H	6	S	70	243	391320	4	4	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	201787	4	6.6000000000000005
208	1263	C	9	H	6	S	72	243	391320	4	4	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	209913	4	6.6000000000000005
208	1263	C	9	H	6	S	75	243	391320	3	3	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	221101	4	6.6000000000000005
208	1263	C	9	H	6	S	77	243	391320	3.8000000000000003	3.8	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	229829	4	6.6000000000000005
208	1263	C	9	H	6	S	80	243	391320	3.8000000000000003	3.8	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	238570	4	6.6000000000000005
208	1263	C	9	H	6	S	82	243	391320	4.5	4.5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	247303	4	6.6000000000000005
208	1263	C	9	H	6	S	85	243	391320	5.8	5.8	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	256036	4	6.6000000000000005
208	1263	C	9	H	6	S	87	243	391320	6.5	6.5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	264780	4	6.6000000000000005
208	1263	C	9	H	6	S	90	243	391320	6.2	6.2	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	273524	4	6.6000000000000005
208	1263	C	9	H	6	S	92	243	391320	6	6	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	282262	4	6.6000000000000005
208	1263	C	9	H	6	S	95	243	391320	5	5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	290999	4	6.6000000000000005
208	1263	C	9	H	6	S	97	243	391320	5	5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	299737	4	6.6000000000000005
208	1263	C	9	H	6	S	100	243	391320	5	5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	308490	4	6.6000000000000005
208	1263	C	9	H	6	S	102	243	391320	5	5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	317230	4	6.6000000000000005
208	1263	C	9	H	6	S	105	243	391320	4.8	4.8	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	325975	4	6.6000000000000005
208	1263	C	9	H	6	S	107	243	391320	4.5	4.5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	334712	4	6.6000000000000005
208	1263	C	9	H	6	S	110	243	391320	5	5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	343455	4	6.6000000000000005
208	1263	C	9	H	6	S	112	243	391320	4.8	4.8	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	352192	4	6.6000000000000005
208	1263	C	9	H	6	S	115	243	391320	5.8	5.8	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	361948	4	6.6000000000000005
208	1263	C	9	H	6	S	117	243	391320	5.5	5.5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	372080	4	6.6000000000000005
208	1263	C	9	H	6	S	120	243	391320	5.8	5.8	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	382214	4	6.6000000000000005
208	1263	C	9	H	6	S	122	243	391320	6.8	6.8	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	392352	4	6.6000000000000005
208	1263	C	9	H	6	S	125	243	391320	6.5	6.5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	402494	4	6.6000000000000005
208	1263	C	9	H	6	S	127	243	391320	7	7	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	412632	4	6.6000000000000005
208	1263	C	9	H	6	S	130	243	391320	7	7	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	422788	4	6.6000000000000005
208	1263	C	9	H	6	S	132	243	391320	6.5	6.5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	433160	4	6.6000000000000005
208	1263	C	9	H	6	S	135	243	391320	6.5	6.5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	443544	4	6.6000000000000005
208	1263	C	9	H	6	S	137	243	391320	6.5	6.5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	453693	4	6.6000000000000005
208	1263	C	9	H	6	S	140	243	391320	5.5	5.5	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	463843	4	6.6000000000000005
208	1263	C	9	H	6	S	142	243	391320	6	6	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	473985	4	6.6000000000000005
208	1263	C	9	H	6	S	145	243	391320	6.8	6.8	894	2003-04-05 03:12	FULL	FULL	2.5	4	0	557280	20.8	22	484134	4	6.6000000000000005
208	1263	C	9	H	7	S	5	243	391325	8.2	8.17793519186358132117546634198632901676	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	13338	4	6.6000000000000005
208	1263	C	9	H	7	S	7	243	391325	8	7.96622784089781171628408647260840507401	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	20415	4	6.6000000000000005
208	1263	C	9	H	7	S	10	244	391325	7.5	7.45447417004691542650688512006775937481	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	27520	4	6.6000000000000005
208	1263	C	9	H	7	S	12	244	391325	8	7.9427089192247374655082283967364332365	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	34632	4	6.6000000000000005
208	1263	C	9	H	7	S	15	244	391325	7.5	7.43094366840255950450957167340510709819	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	41744	4	6.6000000000000005
208	1263	C	9	H	7	S	17	244	391325	7.2	7.11916518332748820497210881202728902947	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	48864	4	6.6000000000000005
208	1263	C	9	H	7	S	20	244	391325	6.8	6.70739166109725190738669825241690543465	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	55981	4	6.6000000000000005
208	1263	C	9	H	7	S	22	244	391325	6.5	6.39562971883829728102274306359720227894	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	63091	4	6.6000000000000005
208	1263	C	9	H	7	S	25	244	391325	6.5	6.38386115945289598538938480575425315802	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	70205	4	6.6000000000000005
208	1263	C	9	H	7	S	27	244	391325	6.5	6.37209260006749468975602654791130403711	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	77319	4	6.6000000000000005
208	1263	C	9	H	7	S	30	244	391325	6.2	6.06031576927403505753591445378929745969	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	84438	4	6.6000000000000005
208	1263	C	9	H	7	S	32	244	391325	6.5	6.34853397563574042336375005789985640836	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	91560	4	6.6000000000000005
208	1263	C	9	H	7	S	35	244	391325	7	6.83675879912389245846098873103366132223	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	98678	4	6.6000000000000005
208	1263	C	9	H	7	S	37	244	391325	7.8	7.62498858545687949551027970593490071002	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	105793	4	6.6000000000000005
208	1263	C	9	H	7	S	40	244	391325	8.2	8.01328454305433322525360137106859974987	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	112868	4	6.6000000000000005
208	1263	C	9	H	7	S	42	244	391325	8.8	8.60158546349662195694897533796973326363	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	119940	4	6.6000000000000005
208	1263	C	9	H	7	S	45	244	391325	9	8.78990292675502736181785697742898169041	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	127002	4	6.6000000000000005
208	1263	C	9	H	7	S	47	244	391325	11.200000000000001	10.9782567842088894476684554965160829258	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	134042	4	6.6000000000000005
208	1263	C	9	H	7	S	50	244	391325	13.5	13.2665725931856831852199863687195198613	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	141105	4	6.6000000000000005
208	1263	C	9	H	7	S	52	244	391325	12.8	12.5548123052083402261733819471556281969	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	148214	4	6.6000000000000005
208	1263	C	9	H	7	S	55	244	391325	9.8	9.5423208247586403128577383985230573771	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	155765	4	6.6000000000000005
208	1263	C	9	H	7	S	57	244	391325	7.5	7.22909318899174844332100342105437292801	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	163761	4	6.6000000000000005
208	1263	C	9	H	7	S	60	244	391325	6.2	5.91586886178807990841896997809731146152	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	171755	4	6.6000000000000005
208	1263	C	9	H	7	S	62	244	391325	6.2	5.90264949742924637546898883690768446894	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	179746	4	6.6000000000000005
208	1263	C	9	H	7	S	65	244	391325	6.5	6.18942517022557784056695539395062300246	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	187740	4	6.6000000000000005
208	1263	C	9	H	7	S	67	244	391325	7	6.67620415158513264029962348550518451857	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	195732	4	6.6000000000000005
208	1263	C	9	H	7	S	70	244	391325	6	5.66297982438146410539759004254812305208	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	203726	4	6.6000000000000005
208	1263	C	9	H	7	S	72	244	391325	6	5.6497588057410189051302581341026845682	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	211718	4	6.6000000000000005
208	1263	C	9	H	7	S	75	244	391325	7	6.63147733965048338108692919012989419215	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	222769	4	6.6000000000000005
208	1263	C	9	H	7	S	77	244	391325	6.2	5.81715953230150274941603859108143697518	895	2003-04-05 03:27	FULL	FULL	2.5	4	0.5	302246	20.8	22	231424	4	6.6000000000000005
208	1263	C	9	H	8	C	5	244	391330	6.2	6.2	902	2003-04-05 05:16	FULL	FULL	2.5	4	0	51104	20.8	22	17015	4	6.6000000000000005
208	1263	C	9	H	8	C	7	244	391330	4.8	4.8	902	2003-04-05 05:16	FULL	FULL	2.5	4	0	51104	20.8	22	23990	4	6.6000000000000005
208	1263	C	10	H	1	S	5	244	391335	9	8.99107876133271067166943106974347413002	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	9972	4	6.6000000000000005
208	1263	C	10	H	1	S	7	244	391335	9	8.98473494831729263845723047964629954678	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	17063	4	6.6000000000000005
208	1263	C	10	H	1	S	10	244	391335	9	8.97837145346767079806259181128341662328	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	24176	4	6.6000000000000005
208	1263	C	10	H	1	S	12	244	391335	8	7.97200885324687640344897305556897498797	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	31288	4	6.6000000000000005
208	1263	C	10	H	1	S	15	244	391335	7	6.96563372822249776790107552277635531794	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	38414	4	6.6000000000000005
208	1263	C	10	H	1	S	17	244	391335	6.8	6.75925144616749956610501868879620534237	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	45548	4	6.6000000000000005
208	1263	C	10	H	1	S	20	244	391335	6.2	6.15287453188546603899508133070670309595	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	52676	4	6.6000000000000005
208	1263	C	10	H	1	S	22	244	391335	6.2	6.14649761760343251188514397261720084954	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	59804	4	6.6000000000000005
208	1263	C	10	H	1	S	25	244	391335	7	6.94012607109436365946132609041834633229	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	66926	4	6.6000000000000005
208	1263	C	10	H	1	S	27	244	391335	7.2	7.13375005144115757813240864497728537407	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	74053	4	6.6000000000000005
208	1263	C	10	H	1	S	30	244	391335	7.5	7.42737671567443383414655093748154828043	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	81177	4	6.6000000000000005
208	1263	C	10	H	1	S	32	244	391335	7.8	7.72099622287709052391253392879828088125	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	88309	4	6.6000000000000005
208	1263	C	10	H	1	S	35	244	391335	5.8	5.71462199248153933414565630865410249941	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	95434	4	6.6000000000000005
208	1263	C	10	H	1	S	37	244	391335	7.2	7.10824865671481559015979860115836540578	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	102558	4	6.6000000000000005
208	1263	C	10	H	1	S	40	244	391335	7	6.9018663746598173883637417671782154302	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	109692	4	6.6000000000000005
208	1263	C	10	H	1	S	42	244	391335	6.5	6.39548230334716429500564510790118287824	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	116828	4	6.6000000000000005
208	1263	C	10	H	1	S	45	244	391335	6.2	6.08910181054982098477162809921791547905	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	123960	4	6.6000000000000005
208	1263	C	10	H	1	S	47	244	391335	5.8	5.68271952849482278297557126523776550347	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	131094	4	6.6000000000000005
208	1263	C	10	H	1	S	50	244	391335	6	5.87633993032630691852257416920293939248	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	138225	4	6.6000000000000005
208	1263	C	10	H	1	S	52	244	391335	5.8	5.66996212141544594563161689846499585787	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	145354	4	6.6000000000000005
208	1263	C	10	H	1	S	55	244	391335	5.2	5.06311910551431316661030505053758246241	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	153003	4	6.6000000000000005
208	1263	C	10	H	1	S	57	244	391335	4.8	4.65584666777600641269943513135835073386	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	161132	4	6.6000000000000005
208	1263	C	10	H	1	S	60	245	391335	5	4.84856259986294286363530634774938225879	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	169274	4	6.6000000000000005
208	1263	C	10	H	1	S	62	245	391335	4.8	4.64127853194987931457117756414041378373	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	177416	4	6.6000000000000005
208	1263	C	10	H	1	S	65	245	391335	4.2	4.03399178015033342816398904258612144407	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	185561	4	6.6000000000000005
208	1263	C	10	H	1	S	67	245	391335	4.5	4.32671397463906199956699964751624198636	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	193696	4	6.6000000000000005
208	1263	C	10	H	1	S	70	245	391335	5	4.81943706375661801675103016509480381684	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	201830	4	6.6000000000000005
208	1263	C	10	H	1	S	72	245	391335	5.5	5.31215836361651914237302085737648307094	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	209966	4	6.6000000000000005
208	1263	C	10	H	1	S	75	245	391335	6	5.80214209926443617807407884542782045157	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	221162	4	6.6000000000000005
208	1263	C	10	H	1	S	77	245	391335	6	5.79433288422966195555126133718381580666	896	2003-04-05 03:40	FULL	FULL	2.5	4	0.5	558891	20.8	22	229891	4	6.6000000000000005
