Leg	Site	Hole	Core	Core_type	Section_number	Section_type	Top_cm	Depth_mbsf	Section_id	Density	Run_number	Run_timestamp	Core_status	Liner_status	Requested_daq_interval	Requested_daq_period	Actual_daq_period	Measured_counts	Core_diameter	Calibration_timestamp	Calib_density_m0	Calib_density_m1	Calib_density_mse
208	1262	C	7	H	6	S	20	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37057	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	22	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	36954	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	25	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37446	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	27	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37134	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	30	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37351	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	32	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37595	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	35	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37460	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	37	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37527	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	40	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37183	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	42	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37617	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	45	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37522	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	47	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	38001	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	50	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37609	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	52	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37319	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	55	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37615	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	57	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37400	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	60	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37683	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	62	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37108	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	65	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37112	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	67	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37041	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	70	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	36942	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	72	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	36717	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	75	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	36545	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	77	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	36949	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	80	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	36359	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	82	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	36884	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	85	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37247	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	87	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	36928	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	90	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37379	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	92	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37115	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	95	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37131	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	97	149	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37037	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	100	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37003	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	102	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37130	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	105	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37104	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	107	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37104	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	110	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37480	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	112	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37259	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	115	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37148	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	117	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	36832	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	120	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	36778	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	122	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	36824	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	125	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	36949	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	127	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	36960	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	130	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37528	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	132	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37011	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	135	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37007	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	137	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37910	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	140	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37373	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	142	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37618	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	6	S	145	150	388290	1	349	2003-03-29 09:24:00	FULL	FULL	2.5	5	5	37956	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	5	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37026	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	7	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37502	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	10	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37177	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	12	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37489	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	15	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	36947	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	17	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37298	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	20	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37285	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	22	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37342	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	25	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37368	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	27	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37398	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	30	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37874	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	32	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37900	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	35	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37719	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	37	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37677	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	40	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37257	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	42	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37348	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	45	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37171	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	47	150	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37601	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	50	151	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37465	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	7	H	7	S	52	151	388295	1	350	2003-03-29 09:43:00	FULL	FULL	2.5	5	5	37808	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	5	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	40055	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	7	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	40895	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	10	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38607	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	12	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38408	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	15	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38101	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	17	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37775	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	20	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38298	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	22	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38112	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	25	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37472	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	27	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38080	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	30	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37769	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	32	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37892	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	35	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38235	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	37	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38066	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	40	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37876	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	42	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38213	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	45	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38198	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	47	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38128	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	50	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38126	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	52	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38058	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	55	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38100	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	57	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38016	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	60	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38040	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	62	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37833	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	65	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37774	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	67	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37773	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	70	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38130	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	72	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37642	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	75	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38034	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	77	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37861	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	80	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37990	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	82	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38098	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	85	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37803	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	87	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37678	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	90	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38069	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	92	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37683	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	95	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37971	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	97	149	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37730	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	100	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37703	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	102	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37664	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	105	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37886	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	107	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38203	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	110	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38058	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	112	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38282	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	115	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37844	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	117	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38187	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	120	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37923	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	122	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38198	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	125	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38001	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	127	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37747	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	130	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	38286	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	132	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37793	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	135	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37874	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	137	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37855	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	140	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37942	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	142	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37748	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	1	S	145	150	388345	1	351	2003-03-29 09:54:00	FULL	FULL	2.5	5	5	37687	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	8	H	2	S	5	150	388350	1	352	2003-03-29 10:13:00	FULL	FULL	2.5	5	5	37941	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
