struct_name	table_name	column_name	column_id	go_struct_name	go_struct_type	json_name	code	xs_type	json_unit	json_unit_descript	json_descript
JanusPaleoImage	OCD_PALEO_IMAGE	DEPTH_MCD_V	20	Depth_mcd_v	string	Depth_mcd_v		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids removed.
JanusPaleoImage	OCD_PALEO_IMAGE	DEPTH_MCD_VC	21	Depth_mcd_vc	string	Depth_mcd_vc		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids removed and compression applied.
JanusPaleoImage	OCD_PALEO_IMAGE	DEPTH_MCD_E	22	Depth_mcd_e	string	Depth_mcd_e		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with exotics removed.
JanusPaleoImage	OCD_PALEO_IMAGE	DEPTH_MCD_EC	23	Depth_mcd_ec	string	Depth_mcd_ec		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with exotics removed and compression applied.
JanusPaleoImage	OCD_PALEO_IMAGE	DEPTH_MCD_VE	24	Depth_mcd_ve	string	Depth_mcd_ve		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids and exotics removed.
JanusPaleoImage	OCD_PALEO_IMAGE	DEPTH_MCD_VEC	25	Depth_mcd_vec	string	Depth_mcd_vec		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids and exotics removed and compression applied.
JanusPaleoImage	OCD_PALEO_IMAGE	FOSSIL_GROUP_NAME	26	Fossil_group_name	string	Fossil_group_name					Name of a fossil group.
JanusPaleoImage	OCD_PALEO_IMAGE	PAGE_ID	27	Page_id	int64	Page_id					Identifier (ID) for order of image for same data type and same stratigraphic level (core, section, interval or depth).
JanusPaleoImage	OCD_PALEO_IMAGE	URL	28	Url	string	Url					Uniform Resource Locator (URL) for the image available on the internet.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	LEG	1	Leg	int64	Leg					Number identifying the cruise.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	SITE	2	Site	int64	Site					Number identifying the site from which the core was retrieved. A site is the position of a beacon around which holes are drilled.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	HOLE	3	Hole	string	Hole					Letter identifying the hole at a site from which a core was retrieved or data was collected.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	CORE	4	Core	int64	Core					Sequential numbers identifying the cores retrieved from a particular hole.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	CORE_TYPE	5	Core_type	string	Core_type					Letter code identifying the drill bit/coring method used to retrieve the core.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	SECTION_NUMBER	6	Section_number	int64	Section_number					Sequential number of a section of a core.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	SECTION_TYPE	7	Section_type	string	Section_type					Type of a section (C=Core Catcher, S=Core).
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	SECTION_ID	8	Section_id	int64	Section_id					Identifier (ID) of a section of a core.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	TOP_CM	9	Top_cm	string	Top_cm		float	cm	centimeters (cm)	Top value of an interval of a section in cm.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	BOT_CM	10	Bot_cm	string	Bot_cm		float	cm	centimeters (cm)	Bottom value of an interval of a section in cm.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MBSF	11	Depth_mbsf	sql.NullString	Depth_mbsf		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf).
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MBSF_C	12	Depth_mbsf_c	sql.NullString	Depth_mbsf_c		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with compression applied.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MBSF_V	13	Depth_mbsf_v	sql.NullString	Depth_mbsf_v		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MBSF_VC	14	Depth_mbsf_vc	sql.NullString	Depth_mbsf_vc		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed and compression applied.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MBSF_E	15	Depth_mbsf_e	sql.NullString	Depth_mbsf_e		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with exotics removed.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MBSF_EC	16	Depth_mbsf_ec	sql.NullString	Depth_mbsf_ec		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with exotics removed and compression applied.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MBSF_VE	17	Depth_mbsf_ve	sql.NullString	Depth_mbsf_ve		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids and exotics removed.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MBSF_VEC	18	Depth_mbsf_vec	sql.NullString	Depth_mbsf_vec		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids and exotics removed and compression applied.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MCD	19	Depth_mcd	sql.NullString	Depth_mcd		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd).
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MCD_C	20	Depth_mcd_c	sql.NullString	Depth_mcd_c		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with compression applied.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MCD_V	21	Depth_mcd_v	sql.NullString	Depth_mcd_v		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids removed.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MCD_VC	22	Depth_mcd_vc	sql.NullString	Depth_mcd_vc		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids removed and compression applied.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MCD_E	23	Depth_mcd_e	sql.NullString	Depth_mcd_e		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with exotics removed.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MCD_EC	24	Depth_mcd_ec	sql.NullString	Depth_mcd_ec		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with exotics removed and compression applied.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MCD_VE	25	Depth_mcd_ve	sql.NullString	Depth_mcd_ve		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids and exotics removed.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DEPTH_MCD_VEC	26	Depth_mcd_vec	sql.NullString	Depth_mcd_vec		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids and exotics removed and compression applied.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	FOSSIL_GROUP	27	Fossil_group	int64	Fossil_group					Identifier (ID) of a fossil group.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	FOSSIL_GROUP_NAME	28	Fossil_group_name	string	Fossil_group_name					Name of a fossil group.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	TAXON_ID	29	Taxon_id	int64	Taxon_id					Identifier (ID) of a fossil taxon.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	GENUS_SUBGENUS	30	Genus_subgenus	string	Genus_subgenus					Name of the Genus/subgenus of a fossil taxon.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	SPECIES_SUBSPECIES	31	Species_subspecies	string	Species_subspecies					Name of the species/subspecies of a fossil taxon.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	CONTAMINATED_REWORKED	32	Contaminated_reworked	sql.NullString	Contaminated_reworked					Flag for Contamination (C) or Reworked (R) specimen in sample.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	TAXON_RELATIVE_ABUNDANCE	33	Taxon_relative_abundance	sql.NullString	Taxon_relative_abundance					Qualitative relative abundance of a fossil taxon in a sample.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	TAXON_NUMERIC_ABUNDANCE	34	Taxon_numeric_abundance	sql.NullInt64	Taxon_numeric_abundance			ct	count (ct)	Abundance numeric count of a fossil taxon in a sample.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	TAXON_PERCENT_ABUNDANCE	35	Taxon_percent_abundance	sql.NullString	Taxon_percent_abundance		float	%	percent (%)	Abundance percentage of a fossil taxon in a sample.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	PRESENCE_ABSENCE_FLAG	36	Presence_absence_flag	sql.NullString	Presence_absence_flag					Flag to indicate presence or absence of a taxon.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	SAMPLE_GEOLOGIC_AGE_OLD	37	Sample_geologic_age_old	sql.NullString	Sample_geologic_age_old					Oldest possible geologic age of a sample.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	SAMPLE_GEOLOGIC_AGE_YOUNG	38	Sample_geologic_age_young	sql.NullString	Sample_geologic_age_young					Youngest possible geologic age of a sample.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	SAMPLE_ZONE_OLD	39	Sample_zone_old	sql.NullString	Sample_zone_old					Code for oldest possible fossil zone of sample.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	SAMPLE_ZONE_YOUNG	40	Sample_zone_young	sql.NullString	Sample_zone_young					Code for youngest possible fossil zone of sample.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	SAMPLE_GROUP_ABUNDANCE	41	Sample_group_abundance	sql.NullString	Sample_group_abundance					Code for qualitative assessment of fossil group abundance in a sample.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	SAMPLE_PRESERVATION	42	Sample_preservation	sql.NullString	Sample_preservation					Code for qualitative assessment of fossil group preservation in a sample.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	SAMPLE_ID	43	Sample_id	int64	Sample_id					Identifier (ID) of a sample.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	LOCATION	44	Location	string	Location					Code that indicates the site where the Janus application is exercised.  Values are SHI(ship), GCR (Gulf Coast Repository), ECR (East Coast Repository) and BRE (Bremen repository).
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	POST_CRUISE_FLAG	45	Post_cruise_flag	string	Post_cruise_flag					Flag to indicate analysis done post-cruise.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	CURSORY_EXAM_FLAG	46	Cursory_exam_flag	string	Cursory_exam_flag					Flag to indicate a cursory sample examination.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	DATA_SOURCE	47	Data_source	string	Data_source					Source of the data;  IR=Initial Reports, SR=Scientific Results.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	SCIENTIST_LAST_NAME	48	Scientist_last_name	string	Scientist_last_name					Last name of a scientist.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	SCIENTIST_FIRST_NAME	49	Scientist_first_name	sql.NullString	Scientist_first_name					First name of a scientist.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	TAXON_COMMENT	50	Taxon_comment	sql.NullString	Taxon_comment					Remark on a fossil taxon in a sample.
JanusPaleoOccurrence	OCD_PALEO_OCCURRENCE	PALEO_SAMPLE_COMMENT	51	Paleo_sample_comment	sql.NullString	Paleo_sample_comment					Remark about a paleo sample.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	LEG	1	Leg	int64	Leg					Number identifying the cruise.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	SITE	2	Site	int64	Site					Number identifying the site from which the core was retrieved. A site is the position of a beacon around which holes are drilled.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	HOLE	3	Hole	string	Hole					Letter identifying the hole at a site from which a core was retrieved or data was collected.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	CORE	4	Core	int64	Core					Sequential numbers identifying the cores retrieved from a particular hole.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	CORE_TYPE	5	Core_type	string	Core_type					Letter code identifying the drill bit/coring method used to retrieve the core.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	SECTION_NUMBER	6	Section_number	int64	Section_number					Sequential number of a section of a core.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	SECTION_TYPE	7	Section_type	string	Section_type					Type of a section (C=Core Catcher, S=Core).
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	SECTION_ID	8	Section_id	int64	Section_id					Identifier (ID) of a section of a core.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	TOP_CM	9	Top_cm	string	Top_cm		float	cm	centimeters (cm)	Top value of an interval of a section in cm.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	BOT_CM	10	Bot_cm	string	Bot_cm		float	cm	centimeters (cm)	Bottom value of an interval of a section in cm.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MBSF	11	Depth_mbsf	sql.NullString	Depth_mbsf		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf).
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MBSF_C	12	Depth_mbsf_c	sql.NullString	Depth_mbsf_c		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with compression applied.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MBSF_V	13	Depth_mbsf_v	sql.NullString	Depth_mbsf_v		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MBSF_VC	14	Depth_mbsf_vc	sql.NullString	Depth_mbsf_vc		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed and compression applied.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MBSF_E	15	Depth_mbsf_e	sql.NullString	Depth_mbsf_e		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with exotics removed.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MBSF_EC	16	Depth_mbsf_ec	sql.NullString	Depth_mbsf_ec		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with exotics removed and compression applied.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MBSF_VE	17	Depth_mbsf_ve	sql.NullString	Depth_mbsf_ve		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids and exotics removed.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MBSF_VEC	18	Depth_mbsf_vec	sql.NullString	Depth_mbsf_vec		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids and exotics removed and compression applied.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MCD	19	Depth_mcd	sql.NullString	Depth_mcd		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd).
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MCD_C	20	Depth_mcd_c	sql.NullString	Depth_mcd_c		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with compression applied.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MCD_V	21	Depth_mcd_v	sql.NullString	Depth_mcd_v		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids removed.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MCD_VC	22	Depth_mcd_vc	sql.NullString	Depth_mcd_vc		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids removed and compression applied.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MCD_E	23	Depth_mcd_e	sql.NullString	Depth_mcd_e		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with exotics removed.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MCD_EC	24	Depth_mcd_ec	sql.NullString	Depth_mcd_ec		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with exotics removed and compression applied.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MCD_VE	25	Depth_mcd_ve	sql.NullString	Depth_mcd_ve		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids and exotics removed.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DEPTH_MCD_VEC	26	Depth_mcd_vec	sql.NullString	Depth_mcd_vec		float	mcd	meters composite depth (mcd)	Depth in meters composite depth (mcd) with voids and exotics removed and compression applied.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	SAMPLE_ID	27	Sample_id	int64	Sample_id					Identifier (ID) of a sample.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	LOCATION	28	Location	string	Location					Code that indicates the site where the Janus application is exercised.  Values are SHI(ship), GCR (Gulf Coast Repository), ECR (East Coast Repository) and BRE (Bremen repository).
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	FOSSIL_GROUP	29	Fossil_group	int64	Fossil_group					Identifier (ID) of a fossil group.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	FOSSIL_GROUP_NAME	30	Fossil_group_name	string	Fossil_group_name					Name of a fossil group.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	GEOLOGIC_AGE_OLD	31	Geologic_age_old	sql.NullString	Geologic_age_old					Name of the oldest geologic age of a paleo sample.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	GEOLOGIC_AGE_YOUNG	32	Geologic_age_young	sql.NullString	Geologic_age_young					Name of the youngest geologic age of a paleo sample.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	ZONE_OLD	33	Zone_old	sql.NullString	Zone_old					Oldest possible fossil zone for a sample.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	ZONE_YOUNG	34	Zone_young	sql.NullString	Zone_young					Youngest possible fossil zone for a sample.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	GROUP_ABUNDANCE_NAME	35	Group_abundance_name	sql.NullString	Group_abundance_name					Name of the abundance for a fossil group in a paleo sample.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	PRESERVATION_NAME	36	Preservation_name	sql.NullString	Preservation_name					Abbreviation for qualitative assessment of overall preservation state of specimens of a fossil group in a sample.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	PALEOBATHYMETRY_CODE	37	Paleobathymetry_code	sql.NullString	Paleobathymetry_code					Code for paleobathymetry zone.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	PALEOBATHYMETRY_NAME	38	Paleobathymetry_name	sql.NullString	Paleobathymetry_name					Name of paleobathymetry zone.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	POST_CRUISE_FLAG	39	Post_cruise_flag	string	Post_cruise_flag					Flag to indicate analysis done post-cruise.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	CURSORY_EXAM_FLAG	40	Cursory_exam_flag	sql.NullString	Cursory_exam_flag					Flag to indicate a cursory sample examination.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	DATA_SOURCE	41	Data_source	sql.NullString	Data_source					Source of the data;  IR=Initial Reports, SR=Scientific Results.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	SCIENTIST_LAST_NAME	42	Scientist_last_name	string	Scientist_last_name					Last name of a scientist.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	SCIENTIST_FIRST_NAME	43	Scientist_first_name	sql.NullString	Scientist_first_name					First name of a scientist.
JanusPaleoSampleInterp	OCD_PALEO_SAMPLE_INTERP	PALEO_SAMPLE_COMMENT	44	Paleo_sample_comment	sql.NullString	Paleo_sample_comment					Remark about a paleo sample.
JanusPaleoTaxonomyRef	OCD_PALEO_TAXONOMY_REF	FOSSIL_GROUP	1	Fossil_group	int64	Fossil_group					Identifier (ID) of a fossil group.
JanusPaleoTaxonomyRef	OCD_PALEO_TAXONOMY_REF	FOSSIL_GROUP_NAME	2	Fossil_group_name	string	Fossil_group_name					Name of a fossil group.
JanusPaleoTaxonomyRef	OCD_PALEO_TAXONOMY_REF	TAXON_ID	3	Taxon_id	int64	Taxon_id					Identifier (ID) of a fossil taxon.
JanusPaleoTaxonomyRef	OCD_PALEO_TAXONOMY_REF	GENUS_SUBGENUS	4	Genus_subgenus	string	Genus_subgenus					Name of the Genus/subgenus of a fossil taxon.
JanusPaleoTaxonomyRef	OCD_PALEO_TAXONOMY_REF	SPECIES_SUBSPECIES	5	Species_subspecies	string	Species_subspecies					Name of the species/subspecies of a fossil taxon.
JanusPaleoTaxonomyRef	OCD_PALEO_TAXONOMY_REF	TAXON_AUTHOR_YEAR	6	Taxon_author_year	string	Taxon_author_year					Author and year of reference for taxon concept.
JanusPaleoTaxonomyRef	OCD_PALEO_TAXONOMY_REF	TAXON_SENSU	7	Taxon_sensu	sql.NullString	Taxon_sensu					The sensu of a taxon concept.
JanusPaleoTaxonomyRef	OCD_PALEO_TAXONOMY_REF	GEOLOGIC_SUBDIVISIONS	8	Geologic_subdivisions	sql.NullString	Geologic_subdivisions					Geologic subdivisions (ages) of taxon concept.
JanusPaleoTaxonomyRef	OCD_PALEO_TAXONOMY_REF	LEG_ADDED	9	Leg_added	sql.NullInt64	Leg_added					Leg when entry first added for use.
JanusPaleoTaxonomyRef	OCD_PALEO_TAXONOMY_REF	SCIENTIST_LAST_NAME	10	Scientist_last_name	sql.NullString	Scientist_last_name					Last name of a scientist.
JanusPaleoTaxonomyRef	OCD_PALEO_TAXONOMY_REF	APPROVAL_COMMENT	11	Approval_comment	sql.NullString	Approval_comment					Remark on an approval of an entry.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	FOSSIL_GROUP	1	Fossil_group	int64	Fossil_group					Identifier (ID) of a fossil group.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	FOSSIL_GROUP_NAME	2	Fossil_group_name	string	Fossil_group_name					Name of a fossil group.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	ZONE_ID	3	Zone_id	int64	Zone_id					Identifier (ID) of a paleo zone.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	ZONE_ABBR	4	Zone_abbr	string	Zone_abbr					Abbreviation for a paleo_zone.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	ZONE_NAME	5	Zone_name	string	Zone_name					Name of a paleo zone.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	ZONE_AUTHOR_YEAR	6	Zone_author_year	string	Zone_author_year					Author and year reference of zone.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	DATUM_TYPE_YOUNG	7	Datum_type_young	sql.NullString	Datum_type_young					Type of datum defining youngest part of paleo zone.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	TAXON_ID_YOUNG	8	Taxon_id_young	sql.NullInt64	Taxon_id_young					Taxon ID of datum defining youngest part of paleo zone.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	GENUS_SUBGENUS_YOUNG	9	Genus_subgenus_young	sql.NullString	Genus_subgenus_young					Genus/subgenus of datum defining youngest part of paleo zone.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	SPECIES_SUBSPECIES_YOUNG	10	Species_subspecies_young	sql.NullString	Species_subspecies_young					Species/subspecies of datum defining youngest part of paleo zone.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	DATUM_TYPE_OLD	11	Datum_type_old	sql.NullString	Datum_type_old					Type of datum defining oldest part of paleo zone.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	TAXON_ID_OLD	12	Taxon_id_old	sql.NullInt64	Taxon_id_old					Taxon ID of datum defining oldest part of paleo zone.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	GENUS_SUBGENUS_OLD	13	Genus_subgenus_old	sql.NullString	Genus_subgenus_old					Genus/subgenus of datum defining oldest part of paleo zone.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	SPECIES_SUBSPECIES_OLD	14	Species_subspecies_old	sql.NullString	Species_subspecies_old					Species/subspecies of datum defining oldest part of paleo zone.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	LEG_ADDED	15	Leg_added	sql.NullInt64	Leg_added					Leg when entry first added for use.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	ADDED_BY	16	Added_by	sql.NullString	Added_by					Scientist or database admin who added the information.
JanusPaleoZoneRef	OCD_PALEO_ZONE_REF	APPROVAL_COMMENT	17	Approval_comment	sql.NullString	Approval_comment					Remark on an approval of an entry.
JanusPrimeDataImage	OCD_PRIME_DATA_IMAGE	LEG	1	Leg	int64	Leg					Number identifying the cruise.
JanusPrimeDataImage	OCD_PRIME_DATA_IMAGE	SITE	2	Site	int64	Site					Number identifying the site from which the core was retrieved. A site is the position of a beacon around which holes are drilled.
JanusPrimeDataImage	OCD_PRIME_DATA_IMAGE	HOLE	3	Hole	string	Hole					Letter identifying the hole at a site from which a core was retrieved or data was collected.
JanusPrimeDataImage	OCD_PRIME_DATA_IMAGE	CORE	4	Core	int64	Core					Sequential numbers identifying the cores retrieved from a particular hole.
JanusPrimeDataImage	OCD_PRIME_DATA_IMAGE	CORE_TYPE	5	Core_type	string	Core_type					Letter code identifying the drill bit/coring method used to retrieve the core.
JanusPrimeDataImage	OCD_PRIME_DATA_IMAGE	SECTION_NUMBER	6	Section_number	int64	Section_number					Sequential number of a section of a core.
JanusPrimeDataImage	OCD_PRIME_DATA_IMAGE	SECTION_TYPE	7	Section_type	string	Section_type					Type of a section (C=Core Catcher, S=Core).
JanusPrimeDataImage	OCD_PRIME_DATA_IMAGE	SECTION_ID	8	Section_id	int64	Section_id					Identifier (ID) of a section of a core.
JanusPrimeDataImage	OCD_PRIME_DATA_IMAGE	TOP_CM	9	Top_cm	string	Top_cm		float	cm	centimeters (cm)	Top value of an interval of a section in cm.
JanusPrimeDataImage	OCD_PRIME_DATA_IMAGE	DEPTH_MBSF	10	Depth_mbsf	sql.NullString	Depth_mbsf		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf).
JanusPrimeDataImage	OCD_PRIME_DATA_IMAGE	DEPTH_MBSF_C	11	Depth_mbsf_c	sql.NullString	Depth_mbsf_c		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with compression applied.
JanusPrimeDataImage	OCD_PRIME_DATA_IMAGE	DEPTH_MBSF_V	12	Depth_mbsf_v	sql.NullString	Depth_mbsf_v		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed.
JanusPrimeDataImage	OCD_PRIME_DATA_IMAGE	DEPTH_MBSF_VC	13	Depth_mbsf_vc	sql.NullString	Depth_mbsf_vc		float	mbsf	meters below sea floor (mbsf)	Depth in meters below sea floor (mbsf) with voids removed and compression applied.
