Leg	Site	Hole	Core	Core_type	Section_number	Section_type	Top_cm	Bot_cm	Depth_mbsf	Fossil_group	Fossil_group_name	Taxon_id	Genus_subgenus	Species_subspecies	Contaminated_reworked	Taxon_relative_abundance	Taxon_numeric_abundance	Taxon_percent_abundance	Presence_absence_flag	Sample_geologic_age_old	Sample_geologic_age_young	Sample_zone_old	Sample_zone_young	Sample_group_abundance	Sample_preservation	Sample_id	Location	Post_cruise_flag	Scientist_last_name	Scientist_first_name	Taxon_comment
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	15461	Globobulimina	affinis										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	15496	Globocassidulina	subglobosa										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	11860	Globorotalites	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	15531	Glomospira	charoides										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	15546	Glomospira	gordialis										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	1090	Glomospira	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	6595	Gyroidina	sp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	7105	Gyroidinoides	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	15761	Haplophragmoides	porrectus										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	7800	Haplophragmoides	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	11855	Haplophragmoides	walteri										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	41751	Heterolepa	sp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	11750	Hormosina	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	11770	Hyperammina	kenmilleri										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	11785	Hyperammina	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	15891	Karrerulina	conversa										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	11745	Lagenammina	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	17786	Lenticulina	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	11765	Lituotuba	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	17796	Nodosaria	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	16416	Oridorsalis	umbonatus										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	11780	Paratrochamminoides	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	43146	Polymorphinid	taxa										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	11590	Praebulimina	sp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	16791	Pullenia	cretacea										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	7575	Pullenia	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	17821	Pyrulina	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	11450	Recurvoides	sp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	7540	Reophax	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	11340	Rhizammina	sp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	2110	Rosalina	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	17106	Rzehakina	epigona										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	11805	Saccammina	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	11775	Silicosigmoilina	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	17266	Spiroplectammina	spectabilis										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	605	Spiroplectammina	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	3530	Textularia	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	5515	Trifarina	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	17486	Trochammina	globigeriniformis										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	36771	Trochammina	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	11755	Tube-shaped	species										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	17831	Unidentified	benthic forams										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	17841	Uvigerina	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	11850	Uvigerinammina	spp.										T	P	1552812	SHI	F	benthics		
210	1276	A	18	R	8	C	14	24	963	3	Benthic Foraminifers	1085	miolinids	unknown										T	P	1552812	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11810	Alabamina	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11760	Ammobaculites	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	14056	Ammobaculites	subcretaceus										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	14066	Ammodiscus	cretaceus										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	5585	Ammodiscus	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	10005	Ammodiscus	tenuissima										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11515	Ammovertellina	sp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	14231	Aragonia	velascoensis										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11835	Astacolus	jarvisi										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	1940	Astacolus	sp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	2475	Astrononion	novozealandicum										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11740	Astrononion	sp.A										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	7680	Astrononion	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11840	Bifarina	sp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	7085	Bulimina	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	14606	Bulimina	tuxpamensis										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	7100	Buliminella	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	36426	Cibicides	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	14876	Cibicidoides	praemundulus										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	7090	Cibicidoides	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11815	Conorbina	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	7810	Cribrostomoides	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	4145	Cyclammina	amplectans										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	7845	Cyclammina	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11415	Eggerella	spp.			1							R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11820	Epistomina	sp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11845	Eponides	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	15406	Gavelinella	beccariiformis										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	15426	Gavelinella	intermedia										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11060	Gavelinella	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	15461	Globobulimina	affinis										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	15496	Globocassidulina	subglobosa										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11860	Globorotalites	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	15531	Glomospira	charoides										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	15546	Glomospira	gordialis										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	1090	Glomospira	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	6595	Gyroidina	sp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	7105	Gyroidinoides	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	15761	Haplophragmoides	porrectus										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	7800	Haplophragmoides	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11855	Haplophragmoides	walteri										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	41751	Heterolepa	sp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11750	Hormosina	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11770	Hyperammina	kenmilleri										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11785	Hyperammina	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	15891	Karrerulina	conversa										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11745	Lagenammina	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	17786	Lenticulina	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11765	Lituotuba	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	17796	Nodosaria	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	16416	Oridorsalis	umbonatus										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11780	Paratrochamminoides	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	43146	Polymorphinid	taxa										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11590	Praebulimina	sp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	16791	Pullenia	cretacea										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	7575	Pullenia	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	17821	Pyrulina	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11450	Recurvoides	sp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	7540	Reophax	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11340	Rhizammina	sp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	2110	Rosalina	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	17106	Rzehakina	epigona										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11805	Saccammina	spp.			1							R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11775	Silicosigmoilina	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	17266	Spiroplectammina	spectabilis										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	605	Spiroplectammina	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	3530	Textularia	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	5515	Trifarina	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	17486	Trochammina	globigeriniformis										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	36771	Trochammina	spp.			1							R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11755	Tube-shaped	species			1							R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	17831	Unidentified	benthic forams			15							R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	17841	Uvigerina	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	11850	Uvigerinammina	spp.										R	P	1552872	SHI	F	benthics		
210	1276	A	19	R	6	C	5	15	970	3	Benthic Foraminifers	1085	miolinids	unknown										R	P	1552872	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11810	Alabamina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11760	Ammobaculites	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	14066	Ammodiscus	cretaceus										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	5585	Ammodiscus	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	10005	Ammodiscus	tenuissima										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11515	Ammovertellina	sp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	14231	Aragonia	velascoensis										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11835	Astacolus	jarvisi										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	1940	Astacolus	sp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	2475	Astrononion	novozealandicum										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11740	Astrononion	sp.A										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	7680	Astrononion	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11840	Bifarina	sp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	7085	Bulimina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	14606	Bulimina	tuxpamensis										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	7100	Buliminella	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	36426	Cibicides	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	14876	Cibicidoides	praemundulus										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	7090	Cibicidoides	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11815	Conorbina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	7810	Cribrostomoides	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	4145	Cyclammina	amplectans										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	7845	Cyclammina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11415	Eggerella	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11820	Epistomina	sp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11845	Eponides	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	15406	Gavelinella	beccariiformis										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11060	Gavelinella	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	15461	Globobulimina	affinis										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	15496	Globocassidulina	subglobosa										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11860	Globorotalites	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	15531	Glomospira	charoides										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	15546	Glomospira	gordialis										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	1090	Glomospira	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	6595	Gyroidina	sp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	15761	Haplophragmoides	porrectus										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	7800	Haplophragmoides	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11855	Haplophragmoides	walteri										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	41751	Heterolepa	sp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11750	Hormosina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11770	Hyperammina	kenmilleri										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11785	Hyperammina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	15891	Karrerulina	conversa										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11745	Lagenammina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	17786	Lenticulina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11765	Lituotuba	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	17796	Nodosaria	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	16416	Oridorsalis	umbonatus										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11780	Paratrochamminoides	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	43146	Polymorphinid	taxa										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11590	Praebulimina	sp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	16791	Pullenia	cretacea										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	7575	Pullenia	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11450	Recurvoides	sp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	7540	Reophax	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11340	Rhizammina	sp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	2110	Rosalina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	17106	Rzehakina	epigona										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11805	Saccammina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11775	Silicosigmoilina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	17266	Spiroplectammina	spectabilis										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	605	Spiroplectammina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	3530	Textularia	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	5515	Trifarina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	17486	Trochammina	globigeriniformis										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	36771	Trochammina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11755	Tube-shaped	species										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	17831	Unidentified	benthic forams										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	17841	Uvigerina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	11850	Uvigerinammina	spp.										T		1552923	SHI	F	benthics		
210	1276	A	20	R	8	C	10	20	982	3	Benthic Foraminifers	1085	miolinids	unknown										T		1552923	SHI	F	benthics		
210	1276	A	21	R	5	C	0	10	988	3	Benthic Foraminifers	11810	Alabamina	spp.			1							F	P	1552964	SHI	F	benthics		
210	1276	A	21	R	5	C	0	10	988	3	Benthic Foraminifers	11760	Ammobaculites	spp.										F	P	1552964	SHI	F	benthics		
210	1276	A	21	R	5	C	0	10	988	3	Benthic Foraminifers	14056	Ammobaculites	subcretaceus										F	P	1552964	SHI	F	benthics		
210	1276	A	21	R	5	C	0	10	988	3	Benthic Foraminifers	14066	Ammodiscus	cretaceus										F	P	1552964	SHI	F	benthics		
210	1276	A	21	R	5	C	0	10	988	3	Benthic Foraminifers	5585	Ammodiscus	spp.										F	P	1552964	SHI	F	benthics		
210	1276	A	21	R	5	C	0	10	988	3	Benthic Foraminifers	10005	Ammodiscus	tenuissima										F	P	1552964	SHI	F	benthics		
210	1276	A	21	R	5	C	0	10	988	3	Benthic Foraminifers	11515	Ammovertellina	sp.										F	P	1552964	SHI	F	benthics		
210	1276	A	21	R	5	C	0	10	988	3	Benthic Foraminifers	14231	Aragonia	velascoensis										F	P	1552964	SHI	F	benthics		
210	1276	A	21	R	5	C	0	10	988	3	Benthic Foraminifers	11835	Astacolus	jarvisi										F	P	1552964	SHI	F	benthics		
210	1276	A	21	R	5	C	0	10	988	3	Benthic Foraminifers	1940	Astacolus	sp.										F	P	1552964	SHI	F	benthics		
210	1276	A	21	R	5	C	0	10	988	3	Benthic Foraminifers	2475	Astrononion	novozealandicum										F	P	1552964	SHI	F	benthics		
210	1276	A	21	R	5	C	0	10	988	3	Benthic Foraminifers	11740	Astrononion	sp.A										F	P	1552964	SHI	F	benthics		
210	1276	A	21	R	5	C	0	10	988	3	Benthic Foraminifers	7680	Astrononion	spp.										F	P	1552964	SHI	F	benthics		
210	1276	A	21	R	5	C	0	10	988	3	Benthic Foraminifers	11840	Bifarina	sp.										F	P	1552964	SHI	F	benthics		
